Unnamed: 0,year,month,day,hour,DEW_POINT,TEMP,PRESS,cbwd-cos,cbwd-sin,cum_ws,cum_hrs_snow,cum_hrs_rain
2148,2010,4,5,21,4,8.0,1022.0,0.707,-0.707,3.13,0,0
25328,2013,2,8,3,-24,-12.0,1040.0,-0.707,0.707,3.13,0,0
29402,2013,7,29,10,23,29.0,1000.0,0.707,-0.707,0.89,0,0
20517,2012,7,8,13,24,31.0,1002.0,0.0,0.0,0.89,0,0
24307,2012,12,22,2,-18,-9.0,1035.0,-0.707,0.707,3.13,0,0
2700,2010,4,28,21,-7,11.0,1014.0,-0.707,0.707,417.99,0,0
1527,2010,3,9,11,-17,-3.0,1037.0,-0.707,0.707,112.63,0,0
25393,2013,2,10,20,-19,-5.0,1032.0,-0.707,0.707,14.31,0,0
34356,2014,2,22,21,-2,4.0,1031.0,0.707,-0.707,5.81,0,0
8138,2011,1,3,23,-15,-9.0,1029.0,-0.707,0.707,1.79,0,0
39766,2014,10,8,6,10,12.0,1019.0,0.707,0.707,0.89,0,0
3572,2010,6,9,21,11,25.0,1014.0,0.707,-0.707,22.34,0,0
25259,2013,2,5,6,-7,-4.0,1024.0,0.707,-0.707,30.85,0,0
25853,2013,3,2,1,-18,-1.0,1036.0,0.707,-0.707,1.79,0,0
36978,2014,6,13,0,18,25.0,1007.0,0.0,0.0,0.89,0,0
41744,2014,12,31,11,-22,-2.0,1034.0,-0.707,0.707,170.29,0,0
2472,2010,4,19,9,8,14.0,1015.0,0.707,0.707,10.73,0,3
24577,2013,1,7,15,-19,1.0,1024.0,0.0,0.0,0.89,0,0
10444,2011,4,23,21,-3,15.0,1014.0,-0.707,0.707,38.0,0,0
10565,2011,4,29,17,11,18.0,998.0,0.707,-0.707,24.15,0,0
19232,2012,5,13,3,14,15.0,1010.0,0.707,-0.707,53.18,0,0
37038,2014,6,15,12,17,32.0,1004.0,0.707,-0.707,6.71,0,0
14659,2011,10,31,18,12,14.0,1022.0,0.0,0.0,0.89,0,0
6531,2010,10,25,16,-10,12.0,1028.0,-0.707,0.707,135.9,0,0
18100,2012,3,26,21,-2,8.0,1017.0,0.0,0.0,1.78,0,0
3223,2010,5,20,18,-1,32.0,1004.0,0.707,-0.707,29.5,0,0
1428,2010,3,5,8,-19,-2.0,1028.0,-0.707,0.707,81.35,0,0
16601,2012,1,24,0,-22,-7.0,1028.0,-0.707,0.707,1.79,0,0
34770,2014,3,12,4,-11,6.0,1025.0,-0.707,0.707,7.15,0,0
35369,2014,4,6,4,-3,3.0,1020.0,-0.707,0.707,1.79,0,0
15643,2011,12,11,23,-8,0.0,1027.0,-0.707,0.707,1.79,0,0
13876,2011,9,23,18,10,22.0,1013.0,0.707,-0.707,25.02,0,0
9509,2011,3,4,2,-10,-2.0,1026.0,0.0,0.0,1.34,0,0
25149,2013,1,31,16,-1,-1.0,1022.0,0.0,0.0,0.89,0,0
5774,2010,9,14,5,16,18.0,1013.0,-0.707,0.707,4.47,0,0
22793,2012,10,18,21,7,10.0,1018.0,0.707,-0.707,0.89,0,0
26,2010,1,3,2,-8,-7.0,1026.0,0.707,-0.707,65.71,6,0
16319,2012,1,9,4,-12,-10.0,1033.0,-0.707,0.707,4.46,0,0
6462,2010,10,22,19,10,12.0,1020.0,-0.707,0.707,1.79,0,0
17274,2012,2,21,1,-12,-2.0,1023.0,0.0,0.0,1.34,0,0
12106,2011,7,4,15,14,35.0,1002.0,0.0,0.0,3.13,0,0
32524,2013,12,7,8,-8,-4.0,1021.0,-0.707,0.707,1.79,0,0
8378,2011,1,15,23,-25,-10.0,1038.0,-0.707,0.707,3.13,0,0
22906,2012,10,23,15,0,20.0,1013.0,0.707,-0.707,7.15,0,0
121,2010,1,7,1,-21,-16.0,1035.0,0.0,0.0,0.45,0,0
25091,2013,1,29,6,-7,-6.0,1025.0,0.707,-0.707,3.58,0,0
26925,2013,4,16,1,0,10.0,1004.0,-0.707,0.707,4.02,0,0
13834,2011,9,22,0,10,12.0,1014.0,0.707,0.707,0.89,0,0
8596,2011,1,25,1,-19,-10.0,1031.0,-0.707,0.707,1.79,0,0
1051,2010,2,17,15,-26,2.0,1026.0,-0.707,0.707,118.91,0,0
15374,2011,11,30,18,-12,1.0,1037.0,0.707,-0.707,1.78,0,0
31655,2013,11,1,1,2,4.0,1028.0,0.707,-0.707,1.78,0,0
37218,2014,6,23,3,16,18.0,1009.0,-0.707,0.707,12.07,0,0
39750,2014,10,7,14,9,20.0,1019.0,0.0,0.0,4.46,0,0
40976,2014,11,28,7,-6,0.0,1021.0,-0.707,0.707,16.99,0,0
34206,2014,2,16,13,-15,7.0,1030.0,0.0,0.0,2.68,0,0
12361,2011,7,15,6,20,22.0,1007.0,0.707,-0.707,1.79,0,0
37606,2014,7,9,7,17,24.0,1005.0,-0.707,0.707,14.76,0,0
19155,2012,5,9,22,9,19.0,1012.0,0.0,0.0,0.89,0,0
10830,2011,5,10,19,7,22.0,1006.0,0.707,-0.707,29.06,0,0
185,2010,1,9,17,-15,-4.0,1030.0,-0.707,0.707,1.79,0,0
40986,2014,11,28,17,-4,8.0,1019.0,0.707,-0.707,13.41,0,0
14577,2011,10,28,8,4,11.0,1026.0,-0.707,0.707,5.81,0,0
410,2010,1,19,2,-5,-1.0,1024.0,-0.707,0.707,6.71,0,0
37082,2014,6,17,8,18,20.0,1003.0,-0.707,0.707,3.13,0,0
38810,2014,8,29,5,18,19.0,1015.0,-0.707,0.707,1.79,0,0
22367,2012,10,1,1,9,11.0,1016.0,-0.707,0.707,0.89,0,0
6859,2010,11,10,14,-4,11.0,1015.0,0.707,-0.707,3.13,0,0
1000,2010,2,15,12,-23,-3.0,1036.0,-0.707,0.707,16.99,0,0
18649,2012,4,18,18,12,20.0,1007.0,-0.707,0.707,4.92,0,0
24228,2012,12,18,17,-15,-5.0,1033.0,0.707,-0.707,1.79,0,0
2448,2010,4,18,9,6,11.0,1014.0,0.0,0.0,1.79,0,0
19404,2012,5,21,23,17,23.0,1013.0,0.707,-0.707,27.27,0,0
4866,2010,8,3,21,21,27.0,1002.0,0.707,0.707,0.89,0,0
22359,2012,9,30,17,3,24.0,1014.0,0.707,-0.707,3.58,0,0
19373,2012,5,19,0,15,24.0,1006.0,0.707,-0.707,1.79,0,0
18591,2012,4,16,8,-7,16.0,1021.0,0.0,0.0,0.89,0,0
18264,2012,4,2,17,-3,11.0,1014.0,0.707,-0.707,24.59,0,0
37273,2014,6,25,10,18,26.0,1004.0,0.707,-0.707,8.5,0,0
25083,2013,1,28,21,-6,-5.0,1023.0,0.707,-0.707,14.31,0,0
25244,2013,2,4,15,-16,0.0,1029.0,0.707,0.707,16.54,0,0
4546,2010,7,21,13,21,32.0,1006.0,0.707,-0.707,4.92,0,0
23139,2012,11,2,9,4,8.0,1021.0,-0.707,0.707,11.18,0,0
4711,2010,7,28,10,25,30.0,1001.0,0.707,-0.707,83.62,0,0
20199,2012,6,25,1,21,21.0,1004.0,0.0,0.0,2.23,0,5
30285,2013,9,4,14,17,21.0,1015.0,0.0,0.0,3.58,0,3
25675,2013,2,22,15,-25,7.0,1029.0,-0.707,0.707,16.98,0,0
32171,2013,11,22,14,-11,12.0,1022.0,0.0,0.0,4.47,0,0
9991,2011,3,28,9,-9,10.0,1029.0,-0.707,0.707,10.29,0,0
23546,2012,11,19,8,-9,1.0,1026.0,0.0,0.0,0.89,0,0
8806,2011,2,2,19,-18,3.0,1022.0,-0.707,0.707,81.81,0,0
22055,2012,9,17,21,10,24.0,1009.0,-0.707,0.707,4.02,0,0
34990,2014,3,21,8,-12,10.0,1024.0,0.0,0.0,1.78,0,0
8532,2011,1,22,9,-17,-8.0,1029.0,-0.707,0.707,18.33,0,0
3346,2010,5,25,21,7,27.0,1010.0,0.707,-0.707,15.2,0,0
27654,2013,5,16,12,9,26.0,1017.0,0.707,-0.707,1.79,0,0
15598,2011,12,10,2,-16,-4.0,1032.0,-0.707,0.707,114.44,0,0
39379,2014,9,22,1,17,20.0,1019.0,0.0,0.0,0.89,0,0
22731,2012,10,16,6,11,12.0,1016.0,-0.707,0.707,1.79,0,4
21757,2012,9,5,9,12,21.0,1018.0,0.0,0.0,0.89,0,0
11944,2011,6,27,21,16,26.0,1000.0,0.707,-0.707,25.93,0,0
7183,2010,11,24,4,-6,0.0,1020.0,-0.707,0.707,18.34,0,0
5115,2010,8,17,2,19,23.0,1007.0,0.707,-0.707,44.25,0,0
16017,2011,12,27,14,-10,2.0,1029.0,0.0,0.0,3.57,0,0
29094,2013,7,16,7,19,25.0,998.0,-0.707,0.707,3.13,0,0
14107,2011,10,3,10,0,18.0,1030.0,-0.707,0.707,28.61,0,0
22744,2012,10,16,20,-7,11.0,1023.0,-0.707,0.707,99.71,0,0
37899,2014,7,21,17,18,35.0,1002.0,0.0,0.0,1.79,0,0
24631,2013,1,9,21,-14,-7.0,1029.0,0.0,0.0,0.89,0,0
12004,2011,6,30,9,21,23.0,1003.0,0.0,0.0,1.78,0,0
8134,2011,1,3,19,-14,-5.0,1030.0,0.707,0.707,1.78,0,0
10441,2011,4,23,18,0,17.0,1012.0,-0.707,0.707,15.2,0,0
5191,2010,8,20,6,21,23.0,1015.0,-0.707,0.707,4.92,0,0
16356,2012,1,10,17,-20,0.0,1034.0,-0.707,0.707,54.55,0,0
17429,2012,2,27,12,-7,2.0,1025.0,0.707,-0.707,13.41,0,0
40726,2014,11,17,9,-8,8.0,1033.0,-0.707,0.707,3.13,0,0
15185,2011,11,22,20,-14,2.0,1026.0,-0.707,0.707,98.34,0,0
37864,2014,7,20,6,23,27.0,1007.0,0.707,-0.707,1.79,0,0
1214,2010,2,24,10,-4,5.0,1004.0,-0.707,0.707,21.01,0,0
29386,2013,7,28,18,17,36.0,998.0,0.707,-0.707,4.92,0,0
15125,2011,11,20,8,-10,-2.0,1031.0,-0.707,0.707,8.5,0,0
24812,2013,1,17,14,-18,2.0,1036.0,0.0,0.0,0.89,0,0
35287,2014,4,2,18,-1,18.0,1017.0,0.707,-0.707,25.92,0,0
17143,2012,2,15,14,-10,2.0,1025.0,0.0,0.0,1.79,0,0
17819,2012,3,15,4,-10,-4.0,1027.0,-0.707,0.707,0.89,0,0
24327,2012,12,22,22,-24,-9.0,1040.0,-0.707,0.707,82.7,0,0
34806,2014,3,13,16,-22,13.0,1017.0,0.707,-0.707,13.86,0,0
18989,2012,5,2,23,13,19.0,1007.0,0.707,-0.707,0.89,0,0
27156,2013,4,25,18,-16,21.0,1011.0,-0.707,0.707,165.82,0,0
18519,2012,4,13,8,1,15.0,1010.0,0.707,-0.707,1.79,0,0
2245,2010,4,9,22,2,8.0,1015.0,0.707,0.707,0.89,0,0
33746,2014,1,28,9,-19,0.0,1031.0,0.0,0.0,1.78,0,0
20595,2012,7,11,19,24,25.0,995.0,-0.707,0.707,4.02,0,0
29911,2013,8,19,16,7,34.0,1008.0,0.0,0.0,0.89,0,0
13541,2011,9,9,19,12,18.0,1021.0,0.707,-0.707,0.89,0,0
28193,2013,6,8,16,19,21.0,1006.0,0.0,0.0,1.78,0,0
40912,2014,11,25,15,1,8.0,1018.0,0.707,-0.707,4.02,0,0
33715,2014,1,27,2,-10,-6.0,1019.0,0.707,0.707,0.89,0,0
4337,2010,7,12,20,21,24.0,1007.0,0.707,0.707,0.89,0,0
40785,2014,11,19,20,-1,2.0,1021.0,0.707,0.707,1.79,0,0
30421,2013,9,10,6,16,18.0,1011.0,0.0,0.0,1.34,0,0
16973,2012,2,8,12,-22,0.0,1025.0,-0.707,0.707,25.92,0,0
11715,2011,6,18,8,21,24.0,1007.0,0.0,0.0,1.34,0,0
23986,2012,12,8,14,-27,-4.0,1026.0,-0.707,0.707,186.39,0,0
32593,2013,12,10,5,-13,-5.0,1019.0,-0.707,0.707,6.71,0,0
40177,2014,10,25,10,12,14.0,1012.0,-0.707,0.707,13.87,0,0
25003,2013,1,25,13,-16,-2.0,1023.0,0.707,-0.707,1.79,0,0
31412,2013,10,21,20,4,10.0,1023.0,0.0,0.0,0.89,0,0
20916,2012,7,25,8,24,26.0,1010.0,0.707,-0.707,6.71,0,0
16173,2012,1,3,2,-19,-5.0,1032.0,-0.707,0.707,138.58,0,0
37178,2014,6,21,11,17,24.0,1009.0,0.707,-0.707,3.58,0,0
12500,2011,7,21,1,22,23.0,1003.0,-0.707,0.707,0.89,0,0
17614,2012,3,6,13,-15,8.0,1017.0,-0.707,0.707,132.78,0,0
6420,2010,10,21,1,8,9.0,1025.0,0.707,0.707,0.89,0,0
11179,2011,5,25,8,12,22.0,1014.0,0.707,-0.707,188.2,0,0
10723,2011,5,6,7,4,13.0,1003.0,0.0,0.0,0.89,0,0
15435,2011,12,3,7,-8,-4.0,1026.0,0.707,0.707,8.05,0,0
38017,2014,7,26,17,16,35.0,1007.0,0.707,-0.707,19.66,0,0
20264,2012,6,27,18,18,26.0,1010.0,0.707,-0.707,12.52,0,0
14454,2011,10,22,1,10,11.0,1019.0,0.0,0.0,0.9,0,0
18416,2012,4,9,1,-5,12.0,1014.0,0.707,-0.707,18.78,0,0
8212,2011,1,7,1,-18,-7.0,1037.0,-0.707,0.707,437.62,0,0
26549,2013,3,31,6,1,4.0,1022.0,0.707,-0.707,66.62,0,0
9032,2011,2,12,5,-20,-9.0,1035.0,0.707,0.707,20.11,0,0
29101,2013,7,16,14,13,32.0,1000.0,-0.707,0.707,41.12,0,0
12620,2011,7,26,1,23,23.0,1000.0,0.707,0.707,1.79,0,0
36435,2014,5,20,19,8,28.0,1002.0,0.707,-0.707,12.07,0,0
10010,2011,3,29,4,-3,2.0,1027.0,0.0,0.0,0.45,0,0
37901,2014,7,21,19,18,32.0,1002.0,0.0,0.0,0.89,0,0
27187,2013,4,27,1,-1,15.0,1009.0,0.707,0.707,1.79,0,0
26285,2013,3,20,5,-3,-2.0,1025.0,0.707,-0.707,2.68,10,0
8763,2011,2,1,0,-17,-4.0,1025.0,-0.707,0.707,80.9,0,0
6978,2010,11,15,13,-8,0.0,1035.0,-0.707,0.707,239.71,0,0
19109,2012,5,8,0,-1,19.0,1007.0,0.707,-0.707,11.63,0,0
21855,2012,9,9,11,20,25.0,1015.0,0.0,0.0,2.67,0,0
24754,2013,1,15,2,-8,-5.0,1028.0,0.707,-0.707,42.91,0,0
19505,2012,5,26,14,7,33.0,1003.0,0.707,-0.707,15.21,0,0
11434,2011,6,6,15,16,30.0,998.0,-0.707,0.707,3.13,0,0
39397,2014,9,22,19,18,20.0,1018.0,0.707,0.707,1.79,0,1
11273,2011,5,30,12,14,30.0,1002.0,0.0,0.0,1.79,0,0
20039,2012,6,18,4,15,25.0,1001.0,0.707,-0.707,10.29,0,0
31440,2013,10,23,2,2,7.0,1022.0,0.707,0.707,4.02,0,0
29032,2013,7,13,17,22,31.0,1006.0,0.707,-0.707,16.55,0,0
34188,2014,2,15,19,-7,-1.0,1024.0,0.0,0.0,1.34,0,0
34087,2014,2,11,14,-17,0.0,1026.0,0.0,0.0,3.13,0,0
31675,2013,11,1,21,4,10.0,1025.0,0.707,-0.707,1.79,0,0
39064,2014,9,8,19,8,24.0,1008.0,0.707,-0.707,10.73,0,0
404,2010,1,18,20,-5,-2.0,1026.0,0.0,0.0,0.89,0,0
10558,2011,4,29,10,10,18.0,997.0,0.707,-0.707,4.92,0,0
33404,2014,1,14,1,-19,-8.0,1033.0,-0.707,0.707,3.58,0,0
13657,2011,9,14,15,18,25.0,1009.0,0.707,-0.707,15.2,0,0
24400,2012,12,31,6,-18,-15.0,1020.0,-0.707,0.707,7.16,0,0
34644,2014,3,6,22,-25,2.0,1029.0,0.707,-0.707,16.99,0,0
17522,2012,3,2,15,1,1.0,1027.0,0.707,-0.707,3.58,12,0
35970,2014,5,1,8,14,20.0,1009.0,0.707,-0.707,66.61,0,0
32167,2013,11,22,10,-10,7.0,1026.0,-0.707,0.707,26.38,0,0
33182,2014,1,4,14,-7,2.0,1020.0,0.707,-0.707,1.79,0,0
21319,2012,8,14,22,16,20.0,1006.0,0.707,-0.707,51.41,0,0
4040,2010,6,30,11,20,26.0,1004.0,0.0,0.0,0.89,0,0
28528,2013,6,22,17,19,23.0,1007.0,0.707,-0.707,0.89,0,0
21660,2012,9,1,8,24,25.0,1011.0,0.707,-0.707,1.79,0,0
40422,2014,11,4,15,0,15.0,1014.0,0.0,0.0,3.13,0,0
39278,2014,9,17,19,12,17.0,1020.0,0.707,-0.707,11.63,0,0
13157,2011,8,24,18,20,27.0,1010.0,0.707,-0.707,16.99,0,0
16280,2012,1,7,13,-5,-5.0,1037.0,0.0,0.0,0.89,14,0
39290,2014,9,18,7,12,14.0,1021.0,-0.707,0.707,13.41,0,0
31488,2013,10,25,2,-3,9.0,1028.0,-0.707,0.707,88.51,0,0
39396,2014,9,22,18,18,20.0,1017.0,-0.707,0.707,3.58,0,0
38656,2014,8,22,19,20,27.0,1006.0,0.707,-0.707,3.58,0,0
33507,2014,1,18,8,-16,-5.0,1034.0,-0.707,0.707,3.13,0,0
39801,2014,10,9,17,15,21.0,1018.0,0.0,0.0,1.78,0,0
21090,2012,8,3,13,23,30.0,1007.0,0.707,-0.707,4.92,0,0
9811,2011,3,17,1,-9,2.0,1021.0,0.707,-0.707,1.79,0,0
6840,2010,11,9,19,-3,3.0,1018.0,0.707,0.707,1.78,0,0
9064,2011,2,13,13,-6,-3.0,1030.0,0.0,0.0,0.89,0,0
348,2010,1,16,12,-13,-5.0,1033.0,-0.707,0.707,1.79,0,0
12095,2011,7,4,4,20,23.0,1004.0,-0.707,0.707,0.89,0,0
39716,2014,10,6,4,5,7.0,1026.0,0.0,0.0,0.89,0,0
22069,2012,9,18,11,7,27.0,1011.0,-0.707,0.707,33.08,0,0
36505,2014,5,23,17,11,32.0,1008.0,0.707,-0.707,53.64,0,0
16918,2012,2,6,5,-17,-2.0,1021.0,-0.707,0.707,13.86,0,0
41511,2014,12,21,18,-17,1.0,1024.0,-0.707,0.707,441.18,0,0
28238,2013,6,10,13,13,25.0,1012.0,0.0,0.0,4.47,0,0
87,2010,1,5,15,-23,-11.0,1031.0,-0.707,0.707,1.79,0,0
39892,2014,10,13,12,-9,16.0,1027.0,-0.707,0.707,21.0,0,0
40213,2014,10,26,22,-12,9.0,1030.0,0.707,0.707,7.15,0,0
10094,2011,4,2,12,-8,11.0,1030.0,0.0,0.0,6.71,0,0
34081,2014,2,11,8,-17,-11.0,1030.0,-0.707,0.707,7.16,0,0
41122,2014,12,4,9,-21,-2.0,1028.0,-0.707,0.707,14.75,0,0
26297,2013,3,20,17,-6,5.0,1021.0,0.707,-0.707,11.17,0,0
15857,2011,12,20,21,-14,-5.0,1028.0,-0.707,0.707,0.89,0,0
14972,2011,11,13,21,-6,0.0,1026.0,0.707,-0.707,0.89,0,0
55,2010,1,4,7,-21,-13.0,1027.0,-0.707,0.707,73.75,0,0
10061,2011,4,1,2,-3,15.0,1018.0,0.707,0.707,21.01,0,0
28261,2013,6,11,12,16,25.0,1008.0,0.707,-0.707,9.39,0,0
14368,2011,10,18,11,8,16.0,1026.0,0.0,0.0,0.89,0,0
7654,2010,12,13,19,-23,-6.0,1032.0,0.707,0.707,3.13,0,0
33837,2014,2,1,4,-4,1.0,1018.0,-0.707,0.707,4.47,0,0
28830,2013,7,5,7,19,26.0,998.0,-0.707,0.707,23.69,0,0
21699,2012,9,2,23,15,19.0,1011.0,-0.707,0.707,20.11,0,0
20972,2012,7,27,17,26,28.0,1005.0,0.707,0.707,6.71,0,0
33562,2014,1,20,15,-25,3.0,1029.0,-0.707,0.707,219.48,0,0
2228,2010,4,9,5,2,13.0,1011.0,0.707,0.707,4.92,0,0
13265,2011,8,29,6,19,20.0,1010.0,-0.707,0.707,0.89,0,0
8883,2011,2,6,0,-9,-2.0,1017.0,-0.707,0.707,8.04,0,0
38832,2014,8,30,3,20,22.0,1016.0,0.0,0.0,1.78,0,0
9000,2011,2,10,21,-4,-3.0,1029.0,0.707,-0.707,1.78,0,0
7576,2010,12,10,13,-15,7.0,1008.0,-0.707,0.707,66.61,0,0
3891,2010,6,24,6,16,21.0,1010.0,0.0,0.0,0.45,0,0
4679,2010,7,27,2,24,27.0,1006.0,0.707,-0.707,8.94,0,0
4081,2010,7,2,4,19,21.0,1000.0,-0.707,0.707,23.24,0,0
28419,2013,6,18,2,18,23.0,999.0,0.707,-0.707,0.89,0,0
37411,2014,7,1,4,17,24.0,1005.0,0.707,-0.707,55.43,0,0
37284,2014,6,25,21,20,23.0,1004.0,0.707,-0.707,46.51,0,0
18841,2012,4,26,18,9,21.0,997.0,0.707,0.707,3.13,0,0
15181,2011,11,22,16,-10,8.0,1021.0,-0.707,0.707,40.23,0,0
5563,2010,9,4,18,16,26.0,1011.0,0.707,-0.707,11.18,0,0
36448,2014,5,21,8,12,22.0,1007.0,-0.707,0.707,3.13,0,0
31007,2013,10,4,19,13,17.0,1013.0,0.0,0.0,0.89,0,0
24499,2013,1,4,9,-20,-11.0,1035.0,-0.707,0.707,34.89,0,0
21207,2012,8,8,11,26,30.0,1005.0,0.0,0.0,3.56,0,0
1608,2010,3,12,20,-13,2.0,1023.0,0.0,0.0,0.89,0,0
28562,2013,6,24,3,19,22.0,1002.0,0.707,-0.707,41.57,0,0
3338,2010,5,25,13,6,30.0,1011.0,-0.707,0.707,3.13,0,0
39176,2014,9,13,11,14,25.0,1015.0,0.707,-0.707,6.71,0,0
34176,2014,2,15,7,-9,-5.0,1025.0,-0.707,0.707,10.74,0,0
3197,2010,5,19,16,-2,34.0,997.0,-0.707,0.707,39.78,0,0
29579,2013,8,5,19,20,29.0,997.0,0.707,-0.707,12.97,0,0
20452,2012,7,5,20,21,25.0,1004.0,0.707,-0.707,21.91,0,0
9495,2011,3,3,12,-17,6.0,1028.0,-0.707,0.707,151.98,0,0
12457,2011,7,19,6,22,23.0,1003.0,-0.707,0.707,4.47,0,0
39523,2014,9,28,3,11,15.0,1017.0,0.0,0.0,1.78,0,0
33652,2014,1,24,11,-16,4.0,1019.0,-0.707,0.707,6.71,0,0
15087,2011,11,18,18,6,9.0,1015.0,0.707,-0.707,16.55,0,0
4579,2010,7,22,22,25,28.0,1008.0,0.707,-0.707,27.28,0,0
9581,2011,3,7,9,-14,5.0,1027.0,-0.707,0.707,24.14,0,0
21649,2012,8,31,21,23,26.0,1011.0,0.0,0.0,0.89,0,0
8686,2011,1,28,19,-22,-3.0,1036.0,-0.707,0.707,71.08,0,0
30330,2013,9,6,11,14,23.0,1017.0,0.0,0.0,2.68,0,0
34587,2014,3,4,13,-26,8.0,1026.0,-0.707,0.707,41.12,0,0
41629,2014,12,26,16,-9,2.0,1030.0,0.0,0.0,4.45,0,0
22205,2012,9,24,3,14,16.0,1017.0,0.0,0.0,0.45,0,0
28450,2013,6,19,9,19,30.0,1003.0,-0.707,0.707,6.71,0,0
19837,2012,6,9,12,18,30.0,997.0,0.0,0.0,4.92,0,0
28294,2013,6,12,21,15,22.0,1007.0,0.707,-0.707,35.76,0,0
16495,2012,1,19,14,-6,1.0,1027.0,0.0,0.0,2.67,0,0
38533,2014,8,17,5,17,22.0,1010.0,0.707,-0.707,20.12,0,0
23138,2012,11,2,8,3,5.0,1021.0,-0.707,0.707,9.39,0,0
93,2010,1,5,21,-24,-18.0,1033.0,-0.707,0.707,16.55,0,0
5947,2010,10,1,6,10,11.0,1019.0,0.707,0.707,1.79,0,0
20350,2012,7,1,9,24,27.0,1000.0,0.707,-0.707,13.42,0,0
9869,2011,3,23,6,-18,2.0,1026.0,-0.707,0.707,118.02,0,0
33651,2014,1,24,10,-13,1.0,1017.0,-0.707,0.707,3.58,0,0
13346,2011,9,1,16,12,28.0,1010.0,0.707,-0.707,15.19,0,0
16686,2012,1,27,13,-22,1.0,1027.0,0.0,0.0,5.36,0,0
25201,2013,2,2,20,-10,-1.0,1028.0,0.707,-0.707,3.13,0,0
28961,2013,7,10,18,21,24.0,1005.0,-0.707,0.707,28.16,0,0
35212,2014,3,30,15,-9,26.0,1013.0,0.0,0.0,8.5,0,0
12652,2011,7,27,9,23,27.0,1003.0,0.0,0.0,2.67,0,0
13688,2011,9,15,22,17,20.0,1011.0,0.707,0.707,10.73,0,2
28747,2013,7,1,20,22,24.0,996.0,0.707,-0.707,1.79,0,1
13410,2011,9,4,8,19,21.0,1015.0,-0.707,0.707,4.02,0,0
17028,2012,2,10,19,-21,0.0,1027.0,0.707,-0.707,27.72,0,0
35313,2014,4,3,20,-21,12.0,1022.0,0.707,-0.707,3.58,0,0
31962,2013,11,13,20,0,4.0,1019.0,0.0,0.0,0.9,0,0
2356,2010,4,14,13,-18,12.0,1026.0,0.0,0.0,1.79,0,0
7818,2010,12,20,15,-14,12.0,1014.0,0.707,-0.707,6.26,0,0
30765,2013,9,24,16,-3,22.0,1019.0,-0.707,0.707,35.75,0,0
14070,2011,10,1,21,-3,16.0,1027.0,0.707,0.707,7.15,0,0
33997,2014,2,7,20,-7,-3.0,1025.0,0.707,-0.707,57.69,15,0
3522,2010,6,3,6,14,15.0,1019.0,0.707,0.707,0.89,0,0
22727,2012,10,16,2,11,12.0,1018.0,-0.707,0.707,1.79,0,0
6996,2010,11,16,7,-4,-1.0,1023.0,-0.707,0.707,271.93,0,0
22569,2012,10,9,12,4,22.0,1013.0,-0.707,0.707,31.29,0,0
17006,2012,2,9,21,-18,-2.0,1027.0,-0.707,0.707,6.26,0,0
26221,2013,3,17,13,3,13.0,1006.0,0.707,-0.707,1.79,0,0
12785,2011,8,4,13,24,31.0,1004.0,0.707,-0.707,1.79,0,0
25187,2013,2,2,6,-16,-10.0,1034.0,-0.707,0.707,11.18,0,0
8391,2011,1,16,12,-21,-4.0,1037.0,-0.707,0.707,5.81,0,0
19830,2012,6,9,5,19,21.0,1000.0,0.0,0.0,0.89,0,0
2804,2010,5,3,5,-2,13.0,1008.0,-0.707,0.707,3.58,0,0
28176,2013,6,7,23,19,20.0,1009.0,0.0,0.0,1.78,0,0
12508,2011,7,21,9,23,24.0,1003.0,0.707,-0.707,3.58,0,1
24890,2013,1,20,20,-4,-3.0,1030.0,0.0,0.0,0.89,0,0
19731,2012,6,5,2,16,20.0,1003.0,0.707,0.707,5.37,0,0
33413,2014,1,14,10,-12,-2.0,1036.0,-0.707,0.707,5.37,0,0
37769,2014,7,16,7,21,25.0,1004.0,0.707,0.707,1.79,0,0
28078,2013,6,3,21,16,24.0,1006.0,0.0,0.0,1.78,0,0
34308,2014,2,20,21,-6,-3.0,1030.0,0.707,0.707,0.89,0,0
17187,2012,2,17,10,-22,-3.0,1035.0,-0.707,0.707,212.79,0,0
37002,2014,6,14,0,18,19.0,1008.0,0.707,0.707,2.68,0,0
24781,2013,1,16,7,-13,-8.0,1032.0,0.707,-0.707,1.79,0,0
28605,2013,6,25,22,21,23.0,998.0,0.707,-0.707,7.6,0,0
30072,2013,8,26,13,13,33.0,1005.0,0.707,-0.707,4.92,0,0
5398,2010,8,28,21,18,23.0,1010.0,0.707,-0.707,15.65,0,0
4907,2010,8,5,14,10,31.0,1009.0,-0.707,0.707,73.77,0,0
10354,2011,4,18,7,-11,12.0,1018.0,-0.707,0.707,4.92,0,0
33132,2014,1,2,12,-8,5.0,1019.0,0.0,0.0,1.78,0,0
34199,2014,2,16,6,-8,-4.0,1028.0,-0.707,0.707,21.46,0,0
16919,2012,2,6,6,-20,-3.0,1023.0,-0.707,0.707,23.69,0,0
18547,2012,4,14,12,-3,28.0,1006.0,0.707,-0.707,10.28,0,0
12970,2011,8,15,11,24,25.0,1002.0,0.707,0.707,1.79,0,2
41031,2014,11,30,14,-22,6.0,1022.0,-0.707,0.707,78.68,0,0
25995,2013,3,8,1,-2,4.0,1004.0,-0.707,0.707,2.68,0,0
26276,2013,3,19,20,0,1.0,1016.0,0.0,0.0,0.89,1,0
